지점,지점명,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),강수 계속시간(hr),일강수량(mm),최대 풍속(m/s),최대 풍속 풍향(16방위),최대 풍속 시각(hhmi),평균 풍속(m/s),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),평균 해면기압(hPa),평균 전운량(1/10),평균 지면온도(°C)
108,서울,2011-11-03,16.8,10,717,24.3,1511,,,3.7,70,1108,1.6,49.1,9.3,1015,1025.2,1.1,15
108,서울,2011-11-04,18.4,15.4,143,22.5,1233,1.33,1,6.9,320,1533,2.3,67.6,14.3,1013.7,1023.8,8.9,17.1
108,서울,2011-11-05,19.9,16.4,402,25.9,1405,.58,.1,6.3,70,2234,2.3,67.5,15.4,1008.7,1018.6,8.1,19.1
108,서울,2011-11-06,14.6,12.9,2358,19.3,1,10.25,12,6,70,1024,3.9,79.8,13.2,1009.5,1019.7,8.3,14.8
108,서울,2011-11-07,15.1,12.5,31,18.8,1521,,,4,290,1411,2,68.9,11.6,1010.1,1020.3,6.5,14.7
108,서울,2011-11-08,14.9,11.1,726,19.6,1508,,,4,90,1050,2.1,65,10.8,1009.2,1019.5,6.9,14.2
108,서울,2011-11-09,14.5,12.5,755,18.4,1348,,,5.3,70,1817,3.6,59.4,9.7,1009.9,1020.1,6.6,14.2
108,서울,2011-11-10,14.1,10.9,640,17,1344,,,4.9,70,1037,3,54.1,8.6,1008.3,1018.5,7.6,12.5
108,서울,2011-11-11,12.5,11,2344,14.7,1,7.75,1,4.4,320,1311,1.8,71.1,10.2,1006.1,1016.4,8.6,12.2
108,서울,2011-11-12,12,9.1,717,15.8,1401,,,4.8,250,1611,2.1,66.5,9.1,1007.6,1017.9,4.6,10.8
108,서울,2011-11-13,11.3,6,2351,15.8,1422,,,6.3,270,2039,3.3,53.9,7.2,1008.9,1019.2,3.4,10.6
108,서울,2011-11-14,6.4,3.4,706,11,1415,,,5.4,250,1515,2.9,37.3,3.5,1014.8,1025.5,0,6.2
108,서울,2011-11-15,7.2,3.4,657,11.6,1522,,,4.4,290,1436,1.7,43.8,4.5,1019.9,1030.5,.8,6
108,서울,2011-11-16,10.9,5.8,525,15.7,1302,,,5.2,270,1353,2.2,51.1,6.6,1019.8,1030.3,5.9,9.8
108,서울,2011-11-17,13.6,10.5,349,16.3,1503,.5,0,5.8,70,513,3.2,52.9,8.1,1015.4,1025.7,8.5,12.4
108,서울,2011-11-18,14.2,11.9,546,16.1,1521,10.5,6,5,70,931,3.1,81,13.1,1002.5,1012.7,9.8,14
108,서울,2011-11-19,10.6,3.5,2358,15.5,1,1.58,.2,7.3,270,1919,4.3,71.4,9.7,999.7,1010.1,5.8,11.7
108,서울,2011-11-20,.4,-2.2,717,3.7,1438,,,7.3,290,1347,4.5,40.5,2.5,1016.2,1027.1,.5,1.7
108,서울,2011-11-21,1.6,-2.6,700,6.3,1513,,,4.6,290,1129,2,39.1,2.6,1020.6,1031.5,0,1.8
108,서울,2011-11-22,5.6,1.9,630,7.9,1438,1.25,.1,4.7,50,640,2.6,53.1,4.8,1014.7,1025.4,9,4.5
108,서울,2011-11-23,2.8,-2.1,2356,7.4,17,6.17,4.5,9.7,270,1337,4.4,68.5,5.4,1008.4,1019.1,8.3,4.5
108,서울,2011-11-24,-1.6,-5.5,714,2,1358,,,6,320,338,2.9,45.8,2.5,1017.9,1028.9,2,.7
108,서울,2011-11-25,2.8,-.5,1,7.2,1514,.42,0,4,290,1316,1.7,49.4,3.7,1019.5,1030.4,3.5,2.6
108,서울,2011-11-26,5.6,1.8,2,8.8,2331,.33,0,4.5,70,1253,2.7,55.9,5.1,1015.7,1026.3,9.3,3.9
108,서울,2011-11-27,13.5,8.7,11,15.3,1608,.33,0,6.2,200,1455,3.2,73.5,11.5,1010.8,1021.1,9.8,10.6
108,서울,2011-11-28,14.6,13.6,2359,17,1352,2.83,.3,4.3,230,1,1.3,82.8,13.7,1010.8,1021,9,13.3
108,서울,2011-11-29,11.3,9.2,2356,13.6,1,7.67,1,6,70,2319,2.4,87.5,11.7,1011.8,1022.1,9.5,11.4
108,서울,2011-11-30,4.7,3,1059,9.2,1,17.25,30,7.4,70,800,5,82.8,7.1,1013.1,1023.8,9.9,6.3
108,서울,2011-12-01,5.8,4.3,1,9,1244,,,5.6,70,1016,3.9,55,5.1,1014.8,1025.4,6.9,5.9
108,서울,2011-12-02,5.5,2.5,423,7.5,1610,4.33,1.5,5.7,70,1413,4,58.6,5.3,1010.1,1020.7,8.6,4.2
108,서울,2011-12-03,5.3,3.7,2354,9.1,1514,6.33,3.5,5.1,70,542,2.5,73.6,6.5,1007.7,1018.3,5.8,5.7
108,서울,2011-12-04,2.5,-.3,2359,6.3,1412,,,5.3,270,1433,2.6,51.4,3.8,1015.3,1026.1,2.9,2.4
108,서울,2011-12-05,1.5,-2.1,717,5.9,1448,,,4.1,270,1045,2,35.9,2.4,1020.1,1031,4.8,.9
108,서울,2011-12-06,3.9,1.2,531,7.7,1323,,,5.2,290,1523,2.2,39.3,3.1,1018.7,1029.5,6.8,2.7
108,서울,2011-12-07,4,2.3,747,5.7,1236,,,3.8,290,1326,2.2,60.1,4.9,1015.9,1026.7,9,3.3
108,서울,2011-12-08,.1,-3.7,2354,3.7,1,,,6.3,270,1922,3.8,59.6,3.7,1012.7,1023.6,4.8,2.1
108,서울,2011-12-09,-2.7,-4.4,612,.1,1526,2.5,0,4.5,270,1950,2.7,50.8,2.6,1016.1,1027.2,5.1,-.3
108,서울,2011-12-10,-1.7,-4.9,418,1.4,1357,.97,0,6.3,250,1314,2.2,48.6,2.7,1014.8,1025.8,4.4,-1.2
108,서울,2011-12-11,2.8,-1.7,158,6.3,1202,1.25,0,4.7,230,1738,1.9,64.6,4.9,1015.2,1026,7.5,1.5
108,서울,2011-12-12,3.5,-.1,2359,6.4,1513,.25,0,5.1,290,1312,2.3,54.4,4.3,1016.3,1027.1,3.6,2.9
108,서울,2011-12-13,1.5,-3.1,742,7.4,1422,,,4.2,290,1710,1.8,42.8,2.8,1016.8,1027.7,2.1,.5
108,서울,2011-12-14,2.4,-1.1,505,7.2,1538,.67,0,5.8,290,1942,2.4,60.9,4.5,1012.8,1023.6,6.4,1.3
108,서울,2011-12-15,-3.9,-5.8,810,-.9,1,,,5.7,290,1101,3.9,38.8,1.8,1017,1028.1,.8,-1.6
108,서울,2011-12-16,-7.1,-9.8,2351,-3.5,1503,,,6.5,290,1125,3.9,39.1,1.4,1019.4,1030.7,.1,-3.9
108,서울,2011-12-17,-5.8,-10.6,540,-1.6,1610,,,5,290,1440,1.7,45.6,1.8,1021,1032.3,2.4,-4.4
108,서울,2011-12-18,-2.4,-5,745,1.4,1427,2.25,0,5.2,290,1312,2.2,46.8,2.3,1019.2,1030.3,2.8,-2.1
108,서울,2011-12-19,-2.4,-6.7,616,1.9,1438,,,5,290,1331,2,38.3,1.9,1019.3,1030.3,.5,-3.2
108,서울,2011-12-20,-.3,-5.1,656,3.8,1447,,,4.7,270,1406,1.9,40.8,2.5,1017.9,1028.9,4.5,-1.8
108,서울,2011-12-21,1.9,-.7,732,5.2,1444,3.17,.7,5.2,290,1543,2.7,61.8,4.3,1012.4,1023.2,8.9,.7
108,서울,2011-12-22,-5.5,-8.7,2347,1.1,1,,,7.7,290,341,4.8,33.9,1.4,1015.3,1026.4,1,-2.5
108,서울,2011-12-23,-5.4,-10.1,656,-1.1,1520,3.42,.6,4.7,270,1439,2.2,42.8,1.8,1014.5,1025.6,3.4,-3.9
108,서울,2011-12-24,-5.2,-7.8,2352,-3,1447,2.25,.5,7.3,270,1330,3.7,54,2.3,1012.8,1023.9,1.4,-2.2
108,서울,2011-12-25,-7.1,-9.5,741,-3.5,1451,,,6.4,290,1352,3.6,35.4,1.3,1019.2,1030.4,0,-5
108,서울,2011-12-26,-7.1,-10.1,802,-3.5,1622,,,5.1,290,1552,2.6,29.1,1,1023.9,1035.2,0,-5.5
108,서울,2011-12-27,-4,-8.8,448,1.2,1456,,,3.1,290,300,1.8,37.4,1.7,1024.1,1035.2,1.4,-3.8
108,서울,2011-12-28,-.5,-4.1,404,2.2,1416,3.92,.3,3.4,50,906,1.6,65,3.9,1019.2,1030.1,7.6,-2
108,서울,2011-12-29,-1.7,-4.8,2354,1.7,123,,,5.1,270,1054,2.8,66.1,3.6,1017.7,1028.7,2.8,-1.1
108,서울,2011-12-30,-3,-6.4,815,1.9,1452,,,4.1,290,1753,1.6,66.6,3.2,1020.1,1031.2,0,-3.4
108,서울,2011-12-31,-1.9,-6,704,1.4,1507,,,3.5,50,1044,1.6,66.5,3.5,1016.8,1027.8,5.5,-2.9
108,서울,2012-01-01,-3,-6.9,2326,.4,1,1.58,0,7,290,1516,2.9,64.5,3.2,1013.8,1024.8,5.1,-1.9
108,서울,2012-01-02,-4.8,-8.3,758,-1.2,1357,,,4.6,290,2206,2.3,66.5,2.8,1015.7,1026.8,2.9,-4.1
108,서울,2012-01-03,-4.5,-6.8,752,-.2,1252,6.08,.4,5.8,290,1810,2.5,68.3,3,1011,1022.1,7.5,-3.5
108,서울,2012-01-04,-7.4,-9.6,837,-4.3,1552,2.25,0,5.3,290,136,3.1,55.4,1.9,1015.1,1026.4,1.1,-4.5
108,서울,2012-01-05,-5.7,-9.8,740,-1.3,1542,,,3.8,320,1345,1.5,49.8,1.9,1018.5,1029.7,0,-5.2
108,서울,2012-01-06,-2.8,-5.6,2400,1.3,1500,,,5,320,1946,2.5,42.9,2.1,1020.4,1031.5,3.1,-2.1
108,서울,2012-01-07,-3.8,-8,702,2,1438,,,3.2,270,1642,1.6,46.5,2.1,1024.1,1035.3,0,-4
108,서울,2012-01-08,-2.5,-5.5,745,.4,1329,,,4.6,250,1442,1.7,54.3,2.7,1021.1,1032.2,6.8,-3.2
108,서울,2012-01-09,-.3,-1.8,1,2.7,1402,.17,0,4.5,250,1631,1.9,66.1,3.9,1019.1,1030.1,6.4,-.4
108,서울,2012-01-10,-2.5,-5.8,732,1.5,1505,,,4.8,270,1549,2.5,53.9,2.7,1017.2,1028.3,1.9,-2.2
108,서울,2012-01-11,-6,-8.1,2356,-3.3,1523,,,6.1,290,1122,3.1,42.3,1.6,1020.2,1031.5,0,-4.2
108,서울,2012-01-12,-4.6,-10.3,508,-.4,1600,1.83,0,6.3,230,1614,2.5,56.5,2.6,1017.8,1029,4.5,-4
108,서울,2012-01-13,-1.2,-4.1,2352,2.6,1417,,,6.1,250,1609,2.5,52.8,2.9,1013.7,1024.7,3.3,-1.1
108,서울,2012-01-14,-1.5,-6.3,721,2.7,1339,,,5.5,270,1411,2.1,51.6,2.8,1013.6,1024.5,2.5,-2.5
108,서울,2012-01-15,-2.6,-4.7,546,.3,1333,,,4.2,270,1006,2.4,44.5,2.2,1011.4,1022.4,4.6,-1.9
108,서울,2012-01-16,1,-5.1,742,7.8,1627,,,3.6,90,1050,1.4,44.6,3,1008.9,1019.7,1.4,-1.2
108,서울,2012-01-17,2.8,0,606,8.2,1353,,,4.5,290,1641,1.8,48.5,3.7,1010,1020.8,4.3,1.4
108,서울,2012-01-18,1.4,-2.2,738,5.4,1454,,,3.9,290,1613,1.7,39.8,2.7,1012.3,1023.1,4.8,-.3
108,서울,2012-01-19,5.3,1.4,52,8.4,1337,4.42,.2,6.6,70,1826,2.9,54.4,4.9,1012.1,1022.7,9.3,2
108,서울,2012-01-20,5.4,3.7,219,8.3,1337,9.25,.5,5.3,70,1004,3.4,61,5.5,1012.5,1023.1,9.8,3
108,서울,2012-01-21,2.4,-2.6,2356,5.7,1404,2.33,.1,5.9,270,2311,2.8,60.3,4.4,1011.1,1021.9,7.8,2.1
108,서울,2012-01-22,-7.7,-11.6,2338,-2.4,4,,,6.4,290,548,4.2,37.9,1.3,1014.3,1025.5,1.9,-2.7
108,서울,2012-01-23,-9.6,-12.2,335,-5.3,1616,,,6.3,290,1456,3.4,33.3,.9,1015.9,1027.2,0,-5.7
108,서울,2012-01-24,-7.3,-11.8,607,-3.1,1555,2.5,1.6,5.4,230,2333,2.5,39.9,1.4,1013.2,1024.4,2,-4.8
108,서울,2012-01-25,-8.2,-11.6,813,-5,1607,,,6.1,290,1113,3.1,41.3,1.4,1013.4,1024.6,0,-3.6
108,서울,2012-01-26,-2.9,-8.5,48,1.8,1420,.13,0,6.4,290,1525,2.5,54.5,2.8,1013.5,1024.5,4.3,-3.1
108,서울,2012-01-27,-.9,-4.4,516,4.9,1519,.17,0,4.8,250,1541,2.5,64.6,3.7,1013.4,1024.3,3.4,-1.7
108,서울,2012-01-28,-1.8,-6,752,3.1,1402,,,4.7,290,46,2.5,24.4,1.3,1017,1028,4.4,-2
108,서울,2012-01-29,-2.8,-5.5,800,1.6,1501,,,5.3,320,1517,2.8,23.4,1.1,1018.6,1029.7,1.1,-1.8
108,서울,2012-01-30,-5.6,-8.8,742,-.8,1306,,,6.1,230,1344,2.8,22.4,.9,1018.9,1030.1,.3,-3.8
108,서울,2012-01-31,-4.7,-8.5,555,-.3,1355,6.42,3.9,7.5,320,1845,3.1,48.4,2.3,1010.5,1021.6,7.5,-3.4
108,서울,2012-02-01,-12.8,-15.3,2357,-8.1,1,,,6,290,1443,3.9,47.9,1.1,1015.5,1027,0,-2.6
108,서울,2012-02-02,-13.7,-17.1,807,-9.5,1515,,,5.9,270,141,3.4,44.4,.9,1019.6,1031.1,0,-4.6
108,서울,2012-02-03,-8.6,-14.5,535,-3.9,1613,2.58,.1,4.7,200,1710,2.3,54.3,1.8,1015.5,1026.8,3.4,-4.2
108,서울,2012-02-04,-3,-5.2,110,1,1334,1.58,.2,5.6,270,1310,2.3,48.5,2.3,1014.9,1026,3,-2.4
108,서울,2012-02-05,-.9,-4.5,6,4.8,1603,,,3.2,70,445,1.4,36.1,2,1013.6,1024.5,4.3,-1.7
108,서울,2012-02-06,.9,-3.2,420,7,1408,2.58,.2,5.2,290,2242,2.4,50.6,3.3,1006.2,1017,8,0
108,서울,2012-02-07,-8.7,-11.5,2207,-.1,1,.42,0,7.6,290,628,5.2,42.3,1.4,1008.8,1020,0,-3.4
108,서울,2012-02-08,-8,-12.1,642,-3.8,1533,,,6.4,250,1737,3.5,39.1,1.3,1011.6,1022.8,2.5,-6.1
108,서울,2012-02-09,-4.5,-9,641,-.5,1416,,,5.5,290,1450,2.5,48.9,2.1,1015,1026.1,3.8,-3.8
108,서울,2012-02-10,-3.5,-6.9,2346,1.7,1356,2.08,0,7.2,290,1417,2.8,46.4,2.3,1015.7,1026.7,3.6,-3.4
108,서울,2012-02-11,-3.8,-9.2,707,.8,1436,,,6,270,1625,2.6,42.5,2,1018.6,1029.7,.1,-3.1
108,서울,2012-02-12,-.1,-5,725,4.8,1455,,,4.1,270,1743,1.8,34.4,1.9,1019.3,1030.3,4.9,0
108,서울,2012-02-13,3.1,.2,331,8.4,1412,,,4.5,320,1900,2.1,26.3,2,1013.5,1024.2,5.3,2.5
108,서울,2012-02-14,3,-.3,2355,8.3,1516,,,5.8,290,1352,2.5,48.9,3.6,1010.3,1021.1,4,2.8
108,서울,2012-02-15,-1.3,-4.1,729,3,1400,,,5.7,320,2055,3.7,31.5,1.7,1012.3,1023.2,5.6,.7
108,서울,2012-02-16,-2.8,-6.1,554,2.7,1442,,,6.7,250,1554,3.5,32.4,1.6,1012.6,1023.6,2,-.4
108,서울,2012-02-17,-6.4,-8.8,2309,-2.9,1610,,,8.1,290,1325,4.4,35.1,1.3,1013.5,1024.6,1,-3.3
108,서울,2012-02-18,-6.8,-9.6,735,-2.2,1633,,,6.4,270,1509,3.4,38.9,1.4,1016.2,1027.4,.5,-3.5
108,서울,2012-02-19,-4.4,-9.6,442,1.3,1604,,,5,270,1408,2.4,39.6,1.7,1017,1028.1,0,-2.4
108,서울,2012-02-20,-.2,-5.5,502,5.3,1354,,,6.2,230,1420,2.6,56.8,3.4,1016,1027,.5,-.1
108,서울,2012-02-21,2.3,-.9,144,5.5,1608,,,3.5,70,909,1.9,59.1,4.2,1013.1,1023.9,6.9,.5
108,서울,2012-02-22,5.8,-.8,733,12.1,1517,,,5.2,230,1607,2.4,46.6,4.3,1006.5,1017.1,5.4,4
108,서울,2012-02-23,4.4,1.1,2357,8.2,1434,2.83,.3,6.3,320,1603,3.1,64.4,5.3,1004,1014.6,6.9,4.8
108,서울,2012-02-24,4.3,.2,409,9.7,1239,,,5.7,230,1656,3.2,61.3,5,1007.1,1017.7,6.8,2.7
108,서울,2012-02-25,1.2,-2.3,2338,5,1549,,,6.2,320,2010,3.8,57.4,3.8,1007.4,1018.1,7.1,2.7
108,서울,2012-02-26,-1.6,-4,2349,3.2,1541,,,6.1,270,1652,3.3,33.5,1.8,1012.5,1023.4,4.4,1.3
108,서울,2012-02-27,-.7,-5.9,648,5.2,1552,,,4.8,250,1449,2.4,31.3,1.7,1015.5,1026.4,0,1.4
108,서울,2012-02-28,2.1,-3.2,549,7.3,1344,,,4.3,90,1409,2.1,26.6,1.9,1014,1024.7,5,1.1
108,서울,2012-02-29,5.4,-1.5,707,11.8,1537,,,5.7,320,1928,2.2,27.1,2.4,1012.2,1022.8,3.6,
108,서울,2012-03-01,8.7,4,745,14.6,1518,,,4.4,270,1823,1.9,20.1,2.1,1007.8,1018.3,5.9,7.3
108,서울,2012-03-02,6.9,5.2,2352,9.5,255,7,.3,5.3,70,1603,3,54.6,5.4,1008.3,1018.8,8.5,5.7
108,서울,2012-03-03,6.9,2.7,720,12.9,1528,,,6.5,70,2229,3.5,47.1,4.6,1014.1,1024.7,5.4,7
108,서울,2012-03-04,6.2,3,253,9.7,1331,2.75,0,7.8,70,2125,5.2,49.9,4.7,1011.8,1022.4,8.5,6
108,서울,2012-03-05,5.3,3.1,2359,8.5,1337,11.58,7,7.8,70,1854,5.8,66.9,5.9,1001.7,1012.3,10,5.7
108,서울,2012-03-06,3,1.8,2311,4.6,652,10.67,8.5,8.9,250,745,4.7,81.6,6.2,1000.8,1011.4,9.5,3.4
108,서울,2012-03-07,3,-.2,702,7.7,1431,,,5.1,320,1740,2.9,60.1,4.5,1008.8,1019.5,5.8,4.1
108,서울,2012-03-08,2,-.3,707,5.2,1211,,,5.9,290,1430,3.5,47.8,3.3,1011.3,1022.1,5.6,2.2
108,서울,2012-03-09,3.4,-2.1,500,9.1,1454,,,4.9,320,1902,2.1,48.9,3.7,1010.3,1021,6.4,3.7
108,서울,2012-03-10,3.9,1.3,2400,8.9,1328,,,6.9,270,2235,3.5,52.5,4.3,1009.2,1019.9,7,5.3
108,서울,2012-03-11,-2.4,-4.6,718,1.3,1,1.17,0,9.1,290,1325,5.4,43,2.2,1012.3,1023.2,1.9,2.3
108,서울,2012-03-12,-1.6,-5.7,656,3.2,1524,,,6.5,250,1713,3.8,40.1,2.2,1016.3,1027.3,0,2.8
108,서울,2012-03-13,1.7,-3.5,520,6.6,1547,,,5.7,250,1704,2.6,49.8,3.4,1015.3,1026.1,.6,3.6
108,서울,2012-03-14,3.6,1.8,2350,5.9,1620,.25,0,7.8,230,1346,3.8,70.4,5.6,1013.8,1024.6,7,3
108,서울,2012-03-15,5.5,-1.7,608,11.8,1614,,,4.6,70,1426,1.9,35.8,2.8,1016.3,1027,1.9,6.2
108,서울,2012-03-16,8.1,5.7,544,12.9,1416,7.08,4,5.3,90,1750,3.2,51.1,5.4,1006.4,1016.9,9.9,7.6
108,서울,2012-03-17,10.4,6.8,1,16.1,1520,4.33,2,5.1,230,1530,2.5,71.4,8.7,1000,1010.3,7.6,11.4
108,서울,2012-03-18,6.9,2.2,2347,11.5,1328,,,7.1,290,1721,3.3,62.8,6.3,1003.9,1014.3,3.4,8.9
108,서울,2012-03-19,2.8,-.5,624,7.2,1639,,,5.8,270,1804,3.1,38,2.7,1010.2,1020.9,1.9,4.3
108,서울,2012-03-20,3.1,-1.9,627,8.3,1502,,,7.9,250,1552,3.9,30.6,2.3,1010,1020.7,.4,5.5
108,서울,2012-03-21,4.3,-.5,621,10.4,1455,,,5.4,270,1203,2.9,36.3,2.8,1012.5,1023.2,.9,6.8
108,서울,2012-03-22,7.8,3.3,12,11.4,1409,.42,0,4.5,50,2214,2.5,53.6,5.6,1009.4,1019.9,8.6,8.9
108,서울,2012-03-23,5,2.3,2337,9.7,48,19.58,22,6.5,70,1036,3.7,82.5,7.1,998.5,1009,10,5.8
108,서울,2012-03-24,3.3,1.5,607,6.9,1558,9.92,3.5,10.2,290,1646,5.6,54.5,4.1,1000.2,1010.8,4.8,4.9
108,서울,2012-03-25,3.6,.9,535,7.7,1413,,,8.4,290,1211,4.8,36.6,2.8,1007.3,1018,1.6,4.5
108,서울,2012-03-26,3.9,-.2,628,8.7,1429,,,7.2,270,1652,3.7,38.3,3,1013.1,1023.8,0,6
108,서울,2012-03-27,6.4,1,644,10.9,1345,,,6.7,290,1523,3.1,57.6,5.5,1012.7,1023.3,5,6.7
108,서울,2012-03-28,10.1,6.4,630,15.8,1556,,,3.9,270,1856,2,56.4,6.7,1014.7,1025.1,4,10.8
108,서울,2012-03-29,11.6,5.9,614,16.2,1503,1.83,0,7.3,230,2034,3.4,57,7.7,1010.5,1020.9,6,11.8
108,서울,2012-03-30,9,5.8,2356,11.9,142,4.83,.1,5.8,270,2111,3.7,73.5,8.7,1003.8,1014.3,9.3,10.7
108,서울,2012-03-31,5.4,2.5,2323,10.1,1536,.08,0,8.2,230,1200,4.2,38.4,3.4,1004.7,1015.3,3.6,9.3
108,서울,2012-04-01,4.6,.6,630,9.4,1437,,,5.4,230,1500,3.1,28.1,2.3,1011.9,1022.6,0,9.1
108,서울,2012-04-02,8.3,3.5,1,14.1,1333,10.33,22,5.4,70,1020,3.4,56.9,6.4,1003.9,1014.4,9.3,8
108,서울,2012-04-03,4.9,1.1,903,9.4,41,13.33,35,10.2,270,1638,4.8,66.9,6,993.3,1003.7,6.3,5
108,서울,2012-04-04,7.2,2.2,203,12.8,1331,,,9.2,250,1442,4.4,57.3,5.8,999.9,1010.3,.8,7.5
108,서울,2012-04-05,6.7,3.1,532,12.2,1334,,,9.1,270,1410,4.3,43.4,4.1,1001.6,1012,.8,9.3
108,서울,2012-04-06,5.4,2.6,2356,9.6,1410,,,12,290,1303,4.6,41.5,3.6,1005.5,1016.1,2.1,8.1
108,서울,2012-04-07,5.9,.6,529,12.4,1615,,,5.5,250,1757,3,35.5,3.1,1011.1,1021.7,0,10
108,서울,2012-04-08,11.3,4.6,328,17.6,1459,,,10.8,230,1300,4.7,47.3,6.4,1008,1018.4,2.9,13.1
108,서울,2012-04-09,15.4,10.7,715,22.4,1634,,,5.5,230,108,2.6,55.8,9,1009.1,1019.3,4,18.4
108,서울,2012-04-10,13.7,11.5,2104,16.9,1233,11.42,10.5,4.5,70,1850,2,82.8,12.8,1004.4,1014.6,9.3,13.9
108,서울,2012-04-11,12.2,9.1,907,17.4,1423,8.58,3,6.6,270,1959,3.8,72.5,10.1,994.9,1005,5.8,13.3
108,서울,2012-04-12,8.9,5.3,632,12.4,1317,,,7.3,250,1535,3.7,49.5,5.6,1000.8,1011.2,6.1,9.8
108,서울,2012-04-13,10.3,7.4,344,15.1,1318,,,5.7,250,1556,2.7,52.8,6.5,1002.7,1013,8.4,10.7
108,서울,2012-04-14,10.5,5.9,643,16.4,1537,,,5.6,290,1522,2.9,68,8.3,1004.4,1014.7,3.9,13.8
108,서울,2012-04-15,13.4,6.9,333,21.7,1513,,,6,270,1737,2.6,56,7.9,1002.5,1012.7,3.5,16.7
108,서울,2012-04-16,11.9,7.2,800,17.9,1531,,,6.2,250,1601,3.1,58,7.8,1002.5,1012.8,3,16.6
108,서울,2012-04-17,13.6,7.5,528,19.7,1524,,,5.3,270,1816,2.4,38.1,5.6,1004.7,1015,0,19.5
108,서울,2012-04-18,15.2,9.2,500,21.3,1541,,,4.7,340,1927,2.1,32.3,5.3,1007.3,1017.5,4.6,20.2
108,서울,2012-04-19,17,12.2,602,24.3,1459,,,6.1,230,1922,2.5,34.1,6.1,1008.8,1018.9,6.1,22.5
108,서울,2012-04-20,18.4,13.6,535,23.8,1432,,,7,70,2338,3.3,38.9,8.1,1009.6,1019.7,6.1,22.9
108,서울,2012-04-21,11.4,9.5,1904,16.3,1,16.17,47.5,10.5,70,1954,7.1,72.6,9.5,999.1,1009.4,9.9,11.8
108,서울,2012-04-22,9.4,7.9,1441,12,545,21.5,9,9.1,200,851,5.2,91.4,10.8,995.4,1005.7,10,10.1
108,서울,2012-04-23,12.9,9.1,1,17.3,1700,2.08,0,5.9,230,41,2.2,82.1,12.2,1002.2,1012.5,7.3,12.9
108,서울,2012-04-24,19.7,12.2,537,26.6,1636,,,4.6,70,1401,1.9,60.3,12.9,1002.1,1012.1,5.1,19.5
108,서울,2012-04-25,15.1,10.5,2400,20.7,625,18.08,28,7.1,70,1233,3.9,72.8,11.9,990.4,1000.5,9.9,14.3
108,서울,2012-04-26,11.9,8,606,16.8,1531,3.67,2,7.9,290,1005,4.8,53.4,7.2,996.5,1006.6,2.4,15.2
108,서울,2012-04-27,15.2,7.8,429,22.3,1329,,,8,230,1547,4.1,32,4.9,1001.2,1011.4,1.8,16.2
108,서울,2012-04-28,17,13.8,237,22.1,1418,,,6.5,230,1455,3.1,42.4,8.2,1004.3,1014.4,1.8,19.1
108,서울,2012-04-29,19.9,14,423,26.3,1507,,,4.4,270,1806,1.9,57.1,12.9,1004.3,1014.3,6.8,22.7
108,서울,2012-04-30,22.9,15.4,551,29.4,1506,,,6.1,140,1217,2.5,43.3,10.9,1001.1,1010.9,0,25.6
108,서울,2012-05-01,22.6,17.3,535,28.3,1536,,,3.9,50,1002,2,46.1,12.3,998.7,1008.5,6.8,25.2
108,서울,2012-05-02,23.1,19,522,29.1,1430,.75,.4,5.7,70,919,3,47.3,13,995.4,1005.2,3.3,25.3
108,서울,2012-05-03,20,17,2313,25.4,1358,.33,.2,7,50,1503,3.3,53.8,12.2,994.5,1004.4,3.4,24
108,서울,2012-05-04,19.7,14.3,528,25.7,1410,,,7.1,270,1528,3.3,48.8,10.7,997.1,1007,0,25.2
108,서울,2012-05-05,18.8,13.5,537,24.9,1248,,,8.6,250,1600,3.9,42.4,8.4,995,1004.9,1.6,24.5
108,서울,2012-05-06,18.1,13.1,615,24.1,1426,,,7.6,230,1708,3.2,31.9,6.1,996.2,1006.2,.4,23.6
108,서울,2012-05-07,18.5,12.2,515,24.9,1448,,,5.2,270,1653,2.3,33.3,6.7,996.9,1006.8,2.5,23.3
108,서울,2012-05-08,20.8,14.2,513,28,1453,,,5.3,250,2058,2.3,27.5,6.4,997,1006.9,3.8,24.4
108,서울,2012-05-09,20.7,15,600,27.4,1533,,,5.7,250,1847,2.7,45.4,10.5,1001.8,1011.7,0,25.6
108,서울,2012-05-10,20.1,15.5,607,26.6,1425,,,5.2,70,2350,2.8,45.1,10.3,1004.3,1014.3,2.4,25.1
108,서울,2012-05-11,16.2,13.2,528,19.2,1351,,,5.5,70,122,2.9,55.4,10.1,1006.4,1016.6,8.9,20
108,서울,2012-05-12,17.1,14.4,539,21.1,1437,,,4,320,1623,2.2,57.9,11.1,1004.4,1014.5,8.1,21.6
108,서울,2012-05-13,19.1,14.8,442,25.2,1553,,,4.9,250,1651,2.2,53,11.3,1001.8,1011.8,7.3,23.9
108,서울,2012-05-14,16.1,15.1,1346,17.2,1,12.25,6.5,3.6,50,944,1.8,78.8,14.3,999.5,1009.6,10,17
108,서울,2012-05-15,16.9,13,2311,22.7,1323,1.58,0,6.5,250,1557,3.3,65.3,12.1,996,1006.1,4.5,20.7
108,서울,2012-05-16,16.6,12.7,403,22,1448,.25,0,5.9,250,1521,3,58.6,10.8,994,1004,5.9,20.4
